file	会社名	count	lines
108.csv	株式会社クリフ	2	[4998, 39199]
108.csv	株式会社三友	2	[5008, 7463]
108.csv	株式会社アンフィニ	2	[5026, 6356]
108.csv	株式会社ワコー	4	[5086, 5512, 10273, 27017]
108.csv	株式会社バース	2	[5094, 17610]
108.csv	株式会社アペックス	2	[5102, 12269]
108.csv	JPC株式会社	2	[5131, 11696]
108.csv	松本産業株式会社	3	[5144, 20339, 32984]
108.csv	株式会社ジェネシス	2	[5156, 25644]
108.csv	日東商事株式会社	3	[5172, 28457, 30323]
108.csv	株式会社ティーエージー	2	[5182, 17510]
108.csv	株式会社クマモト	2	[5197, 20692]
108.csv	株式会社いずみや	2	[5218, 17613]
108.csv	中部興産株式会社	2	[5234, 16886]
108.csv	株式会社新洋	2	[5235, 32738]
108.csv	株式会社創信	2	[5245, 21303]
108.csv	株式会社大樹	2	[5284, 38836]
108.csv	桂建設株式会社	2	[5285, 7413]
108.csv	株式会社中井工務店	2	[5293, 21828]
108.csv	株式会社ダッシュ	2	[5332, 14114]
108.csv	株式会社タクミ	2	[5333, 9937]
108.csv	株式会社トラスト	9	[5337, 10127, 10199, 13630, 19539, 25844, 32134, 37098, 37839]
108.csv	永井建設株式会社	2	[5385, 16830]
108.csv	株式会社メイワ	3	[5393, 22160, 40751]
108.csv	株式会社永和	3	[5428, 6138, 38887]
108.csv	株式会社スギヤマ	4	[5445, 13133, 14352, 14922]
108.csv	アミコ株式会社	2	[5456, 18480]
108.csv	株式会社フリースタイル	2	[5466, 15597]
108.csv	サンエース株式会社	2	[5467, 24216]
108.csv	株式会社ニッシン	3	[5495, 9196, 21553]
108.csv	内外エンジニアリング株式会社	2	[5499, 19021]
108.csv	株式会社ティーエーシー	2	[5511, 17752]
108.csv	三和化工株式会社	3	[5530, 21819, 38899]
108.csv	株式会社小池製作所	2	[5553, 26860]
108.csv	株式会社オーク	2	[5568, 12470]
108.csv	株式会社ジェイテック	2	[5589, 37009]
108.csv	株式会社コスモテック	3	[5599, 23462, 32667]
108.csv	山中産業株式会社	2	[5601, 14389]
108.csv	株式会社吉川組	2	[5607, 30432]
108.csv	株式会社大栄製作所	2	[5614, 12894]
108.csv	株式会社竹村製作所	2	[5633, 23034]
108.csv	株式会社ビバ	2	[5692, 23356]
108.csv	株式会社さくら	2	[5693, 6895]
108.csv	株式会社旭技研	2	[5712, 31954]
108.csv	株式会社ステップ	4	[5730, 13478, 21314, 36902]
108.csv	株式会社中島製作所	2	[5749, 10512]
108.csv	共進精機株式会社	2	[5754, 12513]
108.csv	株式会社プロシード	4	[5822, 9893, 12659, 21081]
108.csv	株式会社ハシモト	4	[5840, 31146, 31192, 38660]
108.csv	株式会社大京	2	[5869, 17487]
108.csv	株式会社石川工業所	2	[5906, 37969]
108.csv	株式会社平安	2	[5959, 23048]
108.csv	株式会社三洋商事	2	[5961, 40847]
108.csv	株式会社京南	2	[5969, 11537]
108.csv	株式会社山崎製作所	2	[5980, 21860]
108.csv	株式会社ウエハラ	4	[5996, 7522, 10532, 29821]
108.csv	株式会社マツモト	4	[6010, 8401, 39111, 40774]
108.csv	株式会社三和電機製作所	2	[6020, 27386]
108.csv	石井工業株式会社	2	[6054, 16557]
108.csv	株式会社北村工務店	2	[6075, 21288]
108.csv	株式会社クルーズ	3	[6077, 30048, 36576]
108.csv	株式会社新建築	2	[6109, 23906]
108.csv	株式会社田中製作所	2	[6119, 7459]
108.csv	株式会社ヤマテック	2	[6124, 39125]
108.csv	株式会社コーシン	3	[6140, 14127, 21526]
108.csv	株式会社大滝工務店	2	[6152, 29662]
108.csv	株式会社ヤマモト	2	[6175, 23422]
108.csv	株式会社SEC	2	[6186, 29346]
108.csv	株式会社松村商店	2	[6227, 39490]
108.csv	株式会社山下組	3	[6228, 39071, 39423]
108.csv	第一工業株式会社	2	[6242, 22708]
108.csv	旭建設株式会社	3	[6267, 11372, 15255]
108.csv	株式会社相和	2	[6292, 24030]
108.csv	株式会社東洋	4	[6319, 9308, 9951, 20034]
108.csv	永晃産業株式会社	2	[6329, 22537]
108.csv	株式会社建匠	2	[6333, 25024]
108.csv	創生建設株式会社	2	[6357, 7848]
108.csv	株式会社紅屋	2	[6399, 33538]
108.csv	株式会社トミタ	2	[6400, 25507]
108.csv	株式会社ヤマザキ	2	[6427, 30148]
108.csv	株式会社タイセイ	3	[6428, 14722, 37405]
108.csv	タクミ建設株式会社	2	[6444, 15282]
108.csv	株式会社宮本組	2	[6493, 35070]
108.csv	株式会社高橋工務店	2	[6499, 8521]
108.csv	株式会社宮田工業	2	[6530, 10055]
108.csv	株式会社丸山製作所	2	[6534, 31937]
108.csv	株式会社エス・ティー	2	[6538, 16610]
108.csv	株式会社アースワーク	2	[6545, 23527]
108.csv	株式会社新生工業	2	[6551, 18957]
108.csv	株式会社ハーツ	3	[6580, 19027, 22494]
108.csv	株式会社和光	3	[6597, 20438, 40549]
108.csv	株式会社マック	2	[6602, 19068]
108.csv	株式会社アイガー	2	[6605, 37046]
108.csv	株式会社ニューライフ	2	[6619, 7971]
108.csv	株式会社ヒロテック	2	[6632, 15731]
108.csv	大栄工業株式会社	2	[6657, 38723]
108.csv	山内工業株式会社	2	[6658, 16307]
108.csv	株式会社木村工務店	2	[6660, 20247]
108.csv	株式会社アーキテック	2	[6670, 22478]
108.csv	大京食品株式会社	2	[6693, 28923]
108.csv	株式会社村井製作所	2	[6734, 33491]
108.csv	株式会社NEXUS	2	[6741, 38185]
108.csv	株式会社ファイン	3	[6746, 20477, 39184]
108.csv	株式会社吉田製作所	3	[6764, 6981, 35725]
108.csv	株式会社ブリッジ	2	[6783, 36673]
108.csv	株式会社ステージ	2	[6794, 25546]
108.csv	株式会社ナカタ	2	[6819, 36495]
108.csv	株式会社シマダ	3	[6820, 19847, 32719]
108.csv	株式会社谷商店	2	[6893, 21513]
108.csv	株式会社大洋	3	[6907, 16856, 39382]
108.csv	株式会社竹内商店	2	[6924, 22430]
108.csv	三都住建株式会社	3	[6925, 19136, 19386]
108.csv	富士化学株式会社	2	[6966, 18276]
108.csv	株式会社山岸製作所	2	[6971, 38866]
108.csv	株式会社タカラコーポレーション	2	[6976, 38720]
108.csv	星野総合商事株式会社	2	[6980, 8388]
108.csv	株式会社環境技研	2	[6988, 24484]
108.csv	株式会社ミヤシタ	2	[7015, 20007]
108.csv	株式会社ユニオン	4	[7028, 10073, 11319, 13970]
108.csv	三原工業株式会社	2	[7055, 15136]
108.csv	アイランド株式会社	2	[7070, 28958]
108.csv	株式会社GIFT	2	[7106, 40282]
108.csv	株式会社創美社	2	[7132, 33760]
108.csv	株式会社ファインテック	4	[7173, 37223, 38307, 38324]
108.csv	株式会社セキネ	3	[7182, 10399, 16308]
108.csv	株式会社アミック	3	[7215, 11439, 24421]
108.csv	株式会社フジサワ	2	[7255, 9723]
108.csv	株式会社スイデン	2	[7256, 17755]
108.csv	株式会社秀和	3	[7271, 7851, 13149]
108.csv	株式会社プログレス	4	[7329, 8059, 38228, 39717]
108.csv	株式会社アーク	3	[7330, 12036, 37371]
108.csv	佐藤産業株式会社	2	[7334, 36713]
108.csv	株式会社ステッチ	2	[7360, 38091]
108.csv	株式会社カネコ	2	[7362, 24436]
108.csv	協和商工株式会社	2	[7384, 22110]
108.csv	株式会社松商	2	[7402, 18610]
108.csv	大進建設株式会社	3	[7425, 8876, 23314]
108.csv	株式会社三栄工業	2	[7484, 38734]
108.csv	株式会社ダックス	2	[7555, 10997]
108.csv	岩崎工業株式会社	3	[7567, 8654, 32236]
108.csv	第一建設株式会社	2	[7571, 24026]
108.csv	株式会社サンエイ	3	[7616, 18694, 33138]
108.csv	株式会社コスモス	3	[7652, 11778, 36175]
108.csv	株式会社ムラタ	3	[7674, 36887, 38527]
108.csv	株式会社旬	2	[7719, 12684]
108.csv	田中建設株式会社	2	[7736, 18178]
108.csv	株式会社ZEST	2	[7743, 20296]
108.csv	高橋建設株式会社	3	[7775, 24376, 40785]
108.csv	株式会社ヒューマンサポート	3	[7791, 29983, 38436]
108.csv	株式会社新成	2	[7802, 14061]
108.csv	株式会社ハウスプランナー	2	[7826, 28921]
108.csv	株式会社村山製作所	2	[7830, 13563]
108.csv	株式会社クレオン	2	[7836, 8270]
108.csv	株式会社サクライ	2	[7864, 37920]
108.csv	鈴木建設株式会社	5	[7880, 16795, 22870, 37862, 39716]
108.csv	株式会社シグマエンジニアリング	2	[7882, 26741]
108.csv	株式会社長登屋	2	[7901, 35068]
108.csv	株式会社ベネック	2	[7943, 10290]
108.csv	株式会社アップル	3	[7947, 36925, 38295]
108.csv	株式会社武蔵屋	2	[7950, 29997]
108.csv	株式会社アーチ	2	[7969, 30791]
108.csv	株式会社加藤商事	3	[7989, 13967, 26043]
108.csv	ヤマテック株式会社	2	[8023, 12979]
108.csv	株式会社大成工業	2	[8034, 22191]
108.csv	株式会社アライ	3	[8035, 30898, 39006]
108.csv	株式会社カタヤマ	3	[8037, 14867, 20511]
108.csv	有限会社リンクシステム	2	[8065, 22481]
108.csv	株式会社ファーストハウジング	2	[8075, 11905]
108.csv	関東電設株式会社	2	[8100, 30444]
108.csv	株式会社オカモト	2	[8120, 31592]
108.csv	株式会社山正	2	[8123, 32226]
108.csv	東邦化研株式会社	2	[8146, 18378]
108.csv	株式会社セイケン	2	[8161, 40111]
108.csv	エルトラスト株式会社	2	[8209, 29371]
108.csv	株式会社ユウキ	3	[8210, 12606, 21879]
108.csv	株式会社ティーアンドエス	3	[8213, 16369, 28063]
108.csv	太陽工業株式会社	2	[8252, 38031]
108.csv	株式会社ダイトク	2	[8254, 31024]
108.csv	株式会社ミック	6	[8263, 8699, 16091, 19542, 31349, 38717]
108.csv	株式会社TOP	2	[8268, 38064]
108.csv	大和建設株式会社	5	[8289, 10179, 15314, 19348, 22592]
108.csv	金本建設株式会社	2	[8296, 23790]
108.csv	日栄工業株式会社	2	[8369, 38046]
108.csv	株式会社アスク	4	[8392, 33811, 39436, 39799]
108.csv	株式会社ディー・エヌ・ケー	2	[8429, 25107]
108.csv	株式会社豊田工務店	2	[8469, 10092]
108.csv	株式会社佐々木工務店	3	[8545, 16878, 24025]
108.csv	株式会社インテック	3	[8549, 14452, 30312]
108.csv	株式会社シグマ	2	[8593, 38591]
108.csv	株式会社ビコー	2	[8605, 11888]
108.csv	株式会社森田鉄工所	2	[8613, 33401]
108.csv	株式会社サンライズ	7	[8615, 11673, 36727, 37079, 37818, 38401, 39879]
108.csv	株式会社木屋製作所	2	[8620, 24271]
108.csv	株式会社エース	3	[8640, 38650, 40577]
108.csv	株式会社エーディーシー	2	[8652, 18736]
108.csv	株式会社カトー	2	[8689, 40155]
108.csv	植田産業株式会社	2	[8716, 15806]
108.csv	株式会社クロスター	2	[8722, 24287]
108.csv	株式会社三栄製作所	2	[8725, 20010]
108.csv	株式会社松井工業	2	[8729, 22095]
108.csv	株式会社斉藤組	2	[8739, 31513]
108.csv	株式会社タスク	2	[8746, 31411]
108.csv	株式会社リガード	2	[8758, 25781]
108.csv	株式会社エーティーエー	2	[8771, 24880]
108.csv	株式会社栄工業	2	[8777, 13757]
108.csv	株式会社ダイキ	2	[8778, 40701]
108.csv	株式会社プラスアルファ	2	[8800, 15862]
108.csv	株式会社イナバ	2	[8806, 38570]
108.csv	株式会社エクセレント	2	[8815, 37946]
108.csv	株式会社クラフト	3	[8863, 20616, 37861]
108.csv	株式会社アミューズ	2	[8867, 39934]
108.csv	株式会社ディースタイル	2	[8883, 11720]
108.csv	株式会社ムラカミ	2	[8989, 30722]
108.csv	株式会社ナカイ建設	2	[9000, 22468]
108.csv	株式会社大建	3	[9021, 11707, 36512]
108.csv	株式会社小林製作所	3	[9026, 18666, 38298]
108.csv	株式会社セレモニー	2	[9059, 25184]
108.csv	株式会社坂本製作所	2	[9079, 22447]
108.csv	株式会社ライトアップ	3	[9091, 11768, 38855]
108.csv	株式会社フジモト	2	[9111, 34190]
108.csv	株式会社雄伸	2	[9126, 35059]
108.csv	株式会社梅沢製作所	2	[9153, 28756]
108.csv	株式会社和光産業	2	[9171, 21152]
108.csv	株式会社ヤマト	4	[9199, 23265, 39144, 39330]
108.csv	株式会社太陽	2	[9230, 18316]
108.csv	株式会社グローバル	3	[9231, 12279, 13569]
108.csv	武正株式会社	2	[9232, 17926]
108.csv	東海商事株式会社	2	[9280, 28075]
108.csv	株式会社フクシン	2	[9283, 16184]
108.csv	株式会社秀和建設	2	[9284, 25718]
108.csv	株式会社クリエ	3	[9294, 22766, 39698]
108.csv	有限会社山口製作所	3	[9295, 15706, 24017]
108.csv	株式会社エイコー	2	[9304, 27268]
108.csv	株式会社イシイ	2	[9305, 12973]
108.csv	セントラル株式会社	2	[9334, 17339]
108.csv	株式会社タツミ	2	[9336, 21078]
108.csv	株式会社稲葉電機	2	[9344, 16056]
108.csv	株式会社三峰	2	[9354, 10617]
108.csv	株式会社小林建設	2	[9398, 39468]
108.csv	株式会社神谷製作所	2	[9405, 26075]
108.csv	株式会社春日井	2	[9414, 33492]
108.csv	株式会社プラテック	2	[9428, 26167]
108.csv	富士商事株式会社	2	[9430, 36937]
108.csv	株式会社三協	5	[9434, 31813, 37801, 38474, 38807]
108.csv	株式会社ウィ・キャン	2	[9437, 26116]
108.csv	株式会社ニシカワ	2	[9441, 35483]
108.csv	株式会社大興	4	[9445, 12170, 12171, 13607]
108.csv	株式会社ケンセイ	3	[9450, 15116, 37309]
108.csv	株式会社アンクル	2	[9456, 33756]
108.csv	株式会社スタック	2	[9463, 29507]
108.csv	旭産業株式会社	4	[9468, 14618, 26858, 31904]
108.csv	協同建設株式会社	2	[9481, 22843]
108.csv	株式会社サンユー	4	[9486, 19400, 20336, 34973]
108.csv	株式会社プレスト	3	[9491, 10310, 13930]
108.csv	株式会社MSK	2	[9502, 29880]
108.csv	株式会社ライズ	6	[9566, 25421, 38465, 38888, 40114, 40704]
108.csv	株式会社リプロ	2	[9576, 39892]
108.csv	原田産業株式会社	2	[9605, 11563]
108.csv	株式会社東管	2	[9625, 24713]
108.csv	株式会社テクニカルサービス	2	[9645, 39925]
108.csv	株式会社名取製作所	2	[9648, 15900]
108.csv	三栄通信工業株式会社	2	[9656, 10979]
108.csv	株式会社ワールド	2	[9657, 40578]
108.csv	株式会社協和	5	[9669, 27276, 37145, 37370, 38667]
108.csv	株式会社ZERO-ONE	2	[9682, 21478]
108.csv	株式会社菊地組	2	[9690, 31545]
108.csv	株式会社匠	2	[9692, 36551]
108.csv	株式会社アサヒホーム	2	[9780, 20163]
108.csv	株式会社ニッセイ	2	[9788, 13517]
108.csv	株式会社リンクス	4	[9798, 37332, 38988, 40548]
108.csv	ロータリー株式会社	2	[9818, 21555]
108.csv	株式会社ハウスリンク	2	[9827, 13491]
108.csv	株式会社秋山建設	2	[9840, 13984]
108.csv	油機工業株式会社	2	[9846, 13888]
108.csv	株式会社エスケー	2	[9862, 37315]
108.csv	株式会社ゼンシン	2	[9887, 24058]
108.csv	カツデン株式会社	2	[9896, 24141]
108.csv	株式会社アルコ	2	[9918, 31137]
108.csv	株式会社ティー・エス	2	[9970, 15367]
108.csv	株式会社マスターズ	3	[9983, 18888, 35260]
108.csv	株式会社エコー	3	[10016, 38045, 38634]
108.csv	株式会社ZEAL	2	[10033, 40725]
108.csv	株式会社アークス	2	[10036, 38508]
108.csv	株式会社大進	4	[10039, 14646, 18917, 36781]
108.csv	株式会社エス・エル・シー	2	[10047, 32935]
108.csv	株式会社矢島工務店	2	[10052, 24881]
108.csv	株式会社佐川工務店	2	[10057, 13665]
108.csv	株式会社新藤	2	[10081, 12056]
108.csv	株式会社本橋工務店	2	[10087, 24659]
108.csv	株式会社アイ建設	2	[10120, 19243]
108.csv	株式会社新井工業	2	[10146, 16365]
108.csv	株式会社ブライト	2	[10226, 39679]
108.csv	株式会社アクセス	5	[10289, 17217, 37221, 37397, 40175]
108.csv	株式会社富士商会	5	[10300, 21688, 25130, 37732, 38762]
108.csv	株式会社福屋	2	[10327, 19750]
108.csv	株式会社アクト	7	[10342, 33045, 39117, 39268, 39622, 39812, 40558]
108.csv	株式会社サポート	3	[10350, 39242, 40556]
108.csv	株式会社Bee	2	[10402, 18026]
108.csv	株式会社共栄	3	[10443, 12233, 20533]
108.csv	株式会社木村建設	3	[10484, 17391, 32639]
108.csv	株式会社ダイショウ	2	[10498, 12783]
108.csv	株式会社アムズ	2	[10499, 13697]
108.csv	株式会社青木工務店	2	[10521, 24907]
108.csv	株式会社ヒーロー	2	[10522, 31669]
108.csv	株式会社テクノ	3	[10527, 21781, 38718]
108.csv	株式会社丸山工務店	2	[10563, 16489]
108.csv	株式会社コネクト	4	[10577, 16438, 19504, 37084]
108.csv	株式会社小林工業所	2	[10609, 21969]
108.csv	株式会社ハウスポート	2	[10615, 13827]
108.csv	株式会社信栄社	2	[10619, 23788]
108.csv	株式会社カンエツ	2	[10620, 24074]
108.csv	株式会社エーゼット	2	[10639, 36646]
108.csv	株式会社共同	2	[10665, 14230]
108.csv	日本連合警備株式会社	3	[10693, 23033, 35047]
108.csv	芙蓉建設株式会社	3	[10694, 11248, 16667]
108.csv	株式会社天野製作所	2	[10701, 16688]
108.csv	株式会社東峰	2	[10747, 38397]
108.csv	株式会社アース	3	[10801, 20556, 36683]
108.csv	株式会社大井鉄工所	2	[10839, 15443]
108.csv	旭工業株式会社	2	[10840, 25198]
108.csv	株式会社吉田造園	2	[10849, 35851]
108.csv	株式会社イデアル	2	[10865, 35965]
108.csv	双葉工業株式会社	2	[10875, 14642]
108.csv	株式会社アサヒ	2	[10879, 30078]
108.csv	株式会社丸正産業	2	[10881, 14124]
108.csv	株式会社サンシン	3	[10886, 25437, 29754]
108.csv	株式会社ティーピーエス	2	[10945, 38230]
108.csv	株式会社エヌ・ティ・エス	2	[10952, 38257]
108.csv	小林工業株式会社	3	[10966, 12442, 17565]
108.csv	株式会社共栄社	2	[10982, 15326]
108.csv	第一金属工業株式会社	2	[11064, 12493]
108.csv	株式会社アイ・ディー・シー	2	[11083, 21588]
108.csv	株式会社コクブ	2	[11100, 32281]
108.csv	株式会社トライアングル	2	[11120, 14134]
108.csv	株式会社鈴木組	2	[11167, 38943]
108.csv	株式会社セイブ	2	[11204, 32846]
108.csv	田村工業株式会社	2	[11212, 22941]
108.csv	株式会社共栄産業	2	[11239, 38677]
108.csv	サンプラス株式会社	2	[11246, 36054]
108.csv	晃洋商事株式会社	2	[11290, 12817]
108.csv	株式会社ユー・アール・ディー	2	[11304, 33746]
108.csv	岡田工業株式会社	2	[11308, 15844]
108.csv	株式会社ミヤマ	2	[11356, 23030]
108.csv	株式会社三宝	2	[11379, 37232]
108.csv	株式会社ニーズ	3	[11441, 13273, 33730]
108.csv	株式会社夢工房	2	[11454, 22254]
108.csv	株式会社アークビルド	2	[11483, 38443]
108.csv	大日化工株式会社	2	[11492, 21577]
108.csv	関東工業株式会社	2	[11565, 31596]
108.csv	久保田建設株式会社	2	[11570, 15035]
108.csv	株式会社エクシス	2	[11585, 36863]
108.csv	ニッパ株式会社	2	[11596, 21203]
108.csv	株式会社小川工務店	2	[11624, 13090]
108.csv	株式会社エクセル	4	[11643, 21774, 23828, 40591]
108.csv	株式会社ゼニス	2	[11672, 20520]
108.csv	株式会社テック	2	[11708, 33047]
108.csv	有限会社山田土建	2	[11761, 15502]
108.csv	株式会社シェルパ	2	[11765, 33772]
108.csv	リブレ株式会社	2	[11842, 38078]
108.csv	株式会社オガワ	3	[11850, 25413, 31819]
108.csv	株式会社エコテック	2	[11861, 14739]
108.csv	株式会社アステック	3	[11866, 36834, 38719]
108.csv	株式会社アイ・シー・エス	3	[11900, 16462, 36571]
108.csv	松栄建設株式会社	2	[11919, 16003]
108.csv	株式会社三木組	2	[11934, 19293]
108.csv	株式会社サンプラス	2	[11944, 32973]
108.csv	株式会社キタムラ	2	[11950, 20124]
108.csv	東亜警備保障株式会社	3	[11995, 18946, 28506]
108.csv	株式会社テクノトランス	2	[12046, 16485]
108.csv	株式会社エンドレス	2	[12095, 24103]
